P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
P80,90,90,63,90,10,91
P90,90,90,90,90,50,100
P90,90,90,90,90,50,100
P80,90,23,62,90,10,90
P80,90,9,63,90,10,90
P80,90,9,63,90,73,90
P80,90,23,62,90,73,90
P80,90,23,62,90,73,91
P80,90,9,63,90,73,91
P80,90,9,63,90,10,91
P80,90,9,63,90,10,91
